frame,class,x1,y1,x2,y2,confidence
232,person,tensor(1507.4902),tensor(532.0077),tensor(1540.3813),tensor(594.3031),tensor(0.7224)
232,person,tensor(1459.8219),tensor(534.4104),tensor(1483.9358),tensor(602.7260),tensor(0.7004)
232,person,tensor(983.1464),tensor(507.0656),tensor(1005.5167),tensor(563.0076),tensor(0.6989)
232,person,tensor(1401.0798),tensor(461.7027),tensor(1422.6311),tensor(509.5648),tensor(0.6970)
232,person,tensor(1685.0131),tensor(807.4054),tensor(1726.4008),tensor(897.1910),tensor(0.6790)
232,person,tensor(238.5618),tensor(470.7242),tensor(256.7442),tensor(524.9612),tensor(0.6522)
232,person,tensor(1153.5106),tensor(534.3265),tensor(1182.8837),tensor(599.1715),tensor(0.6381)
232,person,tensor(1338.1201),tensor(887.6270),tensor(1378.6289),tensor(986.1400),tensor(0.6326)
232,person,tensor(1018.6288),tensor(413.5369),tensor(1036.1794),tensor(466.1947),tensor(0.6260)
232,person,tensor(1613.6224),tensor(850.9214),tensor(1647.9811),tensor(923.9825),tensor(0.6167)
232,person,tensor(1435.9370),tensor(408.8195),tensor(1465.7089),tensor(458.1165),tensor(0.5559)
232,person,tensor(1490.5923),tensor(439.0215),tensor(1515.1753),tensor(496.7450),tensor(0.5521)
232,person,tensor(1448.4087),tensor(458.1315),tensor(1467.9757),tensor(515.8132),tensor(0.4448)
232,person,tensor(1403.9701),tensor(350.6750),tensor(1419.7875),tensor(392.0224),tensor(0.4430)
233,person,tensor(895.7150),tensor(739.4473),tensor(949.2290),tensor(814.0814),tensor(0.7973)
233,person,tensor(519.6630),tensor(636.6354),tensor(551.7158),tensor(711.3015),tensor(0.7933)
233,person,tensor(1383.7639),tensor(665.2623),tensor(1416.5673),tensor(732.9906),tensor(0.7883)
233,person,tensor(663.5081),tensor(539.0017),tensor(692.3860),tensor(603.2424),tensor(0.7836)
233,person,tensor(765.7343),tensor(444.1544),tensor(790.1503),tensor(493.2514),tensor(0.7649)
233,person,tensor(644.5410),tensor(451.8859),tensor(665.7838),tensor(504.9791),tensor(0.7601)
233,person,tensor(243.4792),tensor(470.6449),tensor(256.4235),tensor(522.8112),tensor(0.7554)
233,person,tensor(1400.3406),tensor(462.5901),tensor(1420.2407),tensor(511.5791),tensor(0.7131)
233,person,tensor(981.2161),tensor(506.2251),tensor(1002.4669),tensor(562.1849),tensor(0.7120)
233,person,tensor(1508.3730),tensor(531.1674),tensor(1539.1912),tensor(594.0096),tensor(0.7014)
233,person,tensor(1459.1368),tensor(534.5845),tensor(1483.4785),tensor(602.8802),tensor(0.6985)
233,person,tensor(1681.9651),tensor(808.0287),tensor(1724.8667),tensor(897.1292),tensor(0.6710)
233,person,tensor(1016.4695),tensor(412.7116),tensor(1034.7877),tensor(465.8433),tensor(0.6667)
233,person,tensor(1152.3453),tensor(533.4044),tensor(1182.0516),tensor(599.0832),tensor(0.6530)
233,person,tensor(1337.5538),tensor(887.6922),tensor(1378.5073),tensor(986.4256),tensor(0.6432)
233,person,tensor(1613.8500),tensor(851.1435),tensor(1647.8805),tensor(923.9909),tensor(0.6331)
233,person,tensor(1435.9974),tensor(407.5699),tensor(1464.6516),tensor(458.8943),tensor(0.5537)
233,person,tensor(1490.3170),tensor(439.5680),tensor(1512.2571),tensor(495.3484),tensor(0.5369)
233,person,tensor(1448.2418),tensor(458.8185),tensor(1467.6309),tensor(515.3553),tensor(0.5176)
233,person,tensor(800.5058),tensor(314.1933),tensor(817.7487),tensor(355.7697),tensor(0.4394)
233,person,tensor(1057.7595),tensor(355.9628),tensor(1077.0457),tensor(429.6970),tensor(0.4152)
234,person,tensor(519.6136),tensor(636.9500),tensor(552.3447),tensor(711.8362),tensor(0.7929)
234,person,tensor(1382.5233),tensor(664.9461),tensor(1413.9459),tensor(733.2490),tensor(0.7860)
234,person,tensor(663.9811),tensor(539.0195),tensor(691.9305),tensor(603.1324),tensor(0.7860)
234,person,tensor(893.0266),tensor(739.6003),tensor(947.4412),tensor(814.1658),tensor(0.7839)
234,person,tensor(1459.0166),tensor(534.8911),tensor(1482.1868),tensor(602.7512),tensor(0.7351)
234,person,tensor(764.9525),tensor(443.3266),tensor(789.6713),tensor(492.9482),tensor(0.7289)
234,person,tensor(1397.8203),tensor(463.0528),tensor(1418.0967),tensor(514.0269),tensor(0.7251)
234,person,tensor(643.9178),tensor(450.9949),tensor(665.4459),tensor(505.3870),tensor(0.7138)
234,person,tensor(1151.9708),tensor(532.4047),tensor(1180.1779),tensor(598.3252),tensor(0.7095)
234,person,tensor(245.1979),tensor(470.3582),tensor(257.6343),tensor(522.1395),tensor(0.7045)
234,person,tensor(1015.7815),tensor(412.1959),tensor(1034.0752),tensor(465.8738),tensor(0.7036)
234,person,tensor(1506.6951),tensor(531.9490),tensor(1535.9945),tensor(592.7680),tensor(0.6816)
234,person,tensor(1682.1128),tensor(808.4141),tensor(1723.4836),tensor(896.8577),tensor(0.6722)
234,person,tensor(1613.8674),tensor(851.4752),tensor(1647.8481),tensor(924.1652),tensor(0.6576)
234,person,tensor(1337.4838),tensor(887.4457),tensor(1378.1918),tensor(986.4977),tensor(0.6453)
234,person,tensor(979.8001),tensor(505.5423),tensor(998.7841),tensor(562.3623),tensor(0.6417)
234,person,tensor(1435.9197),tensor(408.5784),tensor(1462.0059),tensor(459.4951),tensor(0.5938)
234,person,tensor(1448.1553),tensor(458.6586),tensor(1467.4868),tensor(516.3072),tensor(0.4883)
234,person,tensor(799.0397),tensor(313.5716),tensor(816.3683),tensor(355.0180),tensor(0.4640)
234,person,tensor(916.1558),tensor(825.0489),tensor(947.2291),tensor(895.6932),tensor(0.4155)
235,person,tensor(519.5532),tensor(638.1429),tensor(552.0041),tensor(712.0403),tensor(0.7969)
235,person,tensor(890.9694),tensor(739.7280),tensor(945.5733),tensor(814.5419),tensor(0.7912)
235,person,tensor(1380.1810),tensor(664.3120),tensor(1411.1672),tensor(733.0606),tensor(0.7911)
235,person,tensor(665.6075),tensor(538.9825),tensor(691.7472),tensor(602.8429),tensor(0.7527)
235,person,tensor(1014.9624),tensor(412.4219),tensor(1033.4839),tensor(465.4812),tensor(0.7422)
235,person,tensor(643.8381),tensor(450.7655),tensor(665.1360),tensor(505.3756),tensor(0.7204)
235,person,tensor(1395.2897),tensor(462.3290),tensor(1416.6525),tensor(514.7745),tensor(0.7131)
235,person,tensor(1148.9629),tensor(532.8263),tensor(1178.9993),tensor(597.7222),tensor(0.7118)
235,person,tensor(762.9301),tensor(443.7332),tensor(787.5779),tensor(492.5521),tensor(0.6761)
235,person,tensor(1458.0308),tensor(532.7949),tensor(1482.0901),tensor(603.1411),tensor(0.6727)
235,person,tensor(244.8779),tensor(469.7532),tensor(259.3096),tensor(523.7359),tensor(0.6710)
235,person,tensor(976.0089),tensor(506.5592),tensor(995.6911),tensor(561.8648),tensor(0.6582)
235,person,tensor(1505.6801),tensor(531.3080),tensor(1533.2023),tensor(593.5646),tensor(0.6552)
235,person,tensor(1337.2692),tensor(887.2678),tensor(1377.7274),tensor(985.4182),tensor(0.6481)
235,person,tensor(1613.8162),tensor(852.2217),tensor(1647.8145),tensor(924.6385),tensor(0.6466)
235,person,tensor(1682.2267),tensor(808.1880),tensor(1721.6365),tensor(897.4901),tensor(0.6400)
235,person,tensor(1435.7528),tensor(409.3103),tensor(1461.4176),tensor(460.1678),tensor(0.5679)
235,person,tensor(797.9805),tensor(314.2884),tensor(814.7306),tensor(354.5636),tensor(0.5122)
235,person,tensor(1447.2471),tensor(457.3351),tensor(1466.7819),tensor(516.3170),tensor(0.4610)
235,person,tensor(916.4927),tensor(825.6249),tensor(947.3163),tensor(894.2280),tensor(0.4364)
236,person,tensor(518.6793),tensor(638.9324),tensor(552.4886),tensor(713.0398),tensor(0.7974)
236,person,tensor(889.8569),tensor(739.4254),tensor(941.2260),tensor(814.7092),tensor(0.7784)
236,person,tensor(1380.0476),tensor(664.5032),tensor(1409.3727),tensor(733.8214),tensor(0.7607)
236,person,tensor(643.9459),tensor(450.0390),tensor(663.6925),tensor(505.2769),tensor(0.7461)
236,person,tensor(244.8607),tensor(469.8770),tensor(261.0260),tensor(524.5389),tensor(0.7368)
236,person,tensor(666.6677),tensor(538.9574),tensor(691.3853),tensor(602.6581),tensor(0.7318)
236,person,tensor(1013.2548),tensor(411.9457),tensor(1033.0811),tensor(465.1813),tensor(0.7246)
236,person,tensor(1459.2235),tensor(533.0965),tensor(1481.7491),tensor(602.6747),tensor(0.7221)
236,person,tensor(1148.3650),tensor(533.3109),tensor(1176.0988),tensor(596.7188),tensor(0.7120)
236,person,tensor(1394.8586),tensor(463.1106),tensor(1413.6138),tensor(514.8827),tensor(0.6979)
236,person,tensor(973.9622),tensor(503.1380),tensor(994.5692),tensor(562.4752),tensor(0.6955)
236,person,tensor(1506.2546),tensor(530.9953),tensor(1529.8712),tensor(593.1005),tensor(0.6765)
236,person,tensor(760.2582),tensor(442.7199),tensor(783.6772),tensor(492.9961),tensor(0.6631)
236,person,tensor(1678.0741),tensor(808.6437),tensor(1720.0419),tensor(897.0958),tensor(0.6487)
236,person,tensor(1336.5404),tensor(887.7188),tensor(1376.3999),tensor(984.7007),tensor(0.6445)
236,person,tensor(1613.3262),tensor(852.5339),tensor(1647.7537),tensor(924.7083),tensor(0.6433)
236,person,tensor(796.4383),tensor(313.9507),tensor(813.9056),tensor(355.2747),tensor(0.5324)
236,person,tensor(1435.2749),tensor(409.6361),tensor(1459.8063),tensor(460.2505),tensor(0.5112)
236,person,tensor(1447.3126),tensor(458.6897),tensor(1466.2926),tensor(516.1262),tensor(0.4451)
236,person,tensor(916.5322),tensor(826.7498),tensor(946.3542),tensor(893.1625),tensor(0.4080)
237,person,tensor(517.4667),tensor(639.8255),tensor(551.2267),tensor(714.5113),tensor(0.8242)
237,person,tensor(888.2505),tensor(739.9814),tensor(941.1486),tensor(814.5021),tensor(0.7937)
237,person,tensor(644.1675),tensor(450.2960),tensor(663.4653),tensor(504.0478),tensor(0.7809)
237,person,tensor(668.4126),tensor(538.8646),tensor(691.4103),tensor(603.3248),tensor(0.7670)
237,person,tensor(245.2220),tensor(469.7337),tensor(262.4942),tensor(524.4167),tensor(0.7460)
237,person,tensor(1379.6354),tensor(664.4658),tensor(1407.8618),tensor(735.4673),tensor(0.7394)
237,person,tensor(1010.6014),tensor(411.3452),tensor(1032.5618),tensor(464.0863),tensor(0.7394)
237,person,tensor(1391.3459),tensor(463.8484),tensor(1411.7681),tensor(515.1821),tensor(0.7381)
237,person,tensor(1675.1426),tensor(808.9906),tensor(1717.0580),tensor(896.9178),tensor(0.7250)
237,person,tensor(1148.8053),tensor(532.4728),tensor(1173.2231),tensor(596.5201),tensor(0.7100)
237,person,tensor(971.6580),tensor(502.2717),tensor(993.9873),tensor(561.9051),tensor(0.7058)
237,person,tensor(1459.2529),tensor(532.9607),tensor(1482.7534),tensor(602.8163),tensor(0.6990)
237,person,tensor(1506.5211),tensor(531.2465),tensor(1527.3080),tensor(593.1752),tensor(0.6557)
237,person,tensor(1336.5547),tensor(887.6559),tensor(1375.5745),tensor(985.2288),tensor(0.6482)
237,person,tensor(1612.8567),tensor(853.1717),tensor(1647.5544),tensor(924.7169),tensor(0.5995)
237,person,tensor(793.1811),tensor(311.4755),tensor(812.6798),tensor(356.7590),tensor(0.5942)
237,person,tensor(1434.8336),tensor(410.0313),tensor(1459.5934),tensor(460.3733),tensor(0.5491)
237,person,tensor(1447.4825),tensor(460.2704),tensor(1466.3464),tensor(515.9954),tensor(0.5373)
237,person,tensor(916.7537),tensor(828.0278),tensor(945.5331),tensor(891.7465),tensor(0.4681)
238,person,tensor(517.2947),tensor(640.2023),tensor(550.6945),tensor(716.5974),tensor(0.8218)
238,person,tensor(644.1094),tensor(450.8293),tensor(663.2919),tensor(503.9513),tensor(0.8011)
238,person,tensor(887.4139),tensor(739.9475),tensor(939.3908),tensor(814.6750),tensor(0.7766)
238,person,tensor(668.0241),tensor(538.6176),tensor(691.3530),tensor(603.8599),tensor(0.7576)
238,person,tensor(1149.2769),tensor(533.0812),tensor(1171.0126),tensor(597.0742),tensor(0.7365)
238,person,tensor(1009.2684),tensor(411.8927),tensor(1031.4797),tensor(464.2029),tensor(0.7231)
238,person,tensor(1505.3182),tensor(530.8217),tensor(1525.2910),tensor(592.7780),tensor(0.7227)
238,person,tensor(1088.3151),tensor(425.5703),tensor(1109.2529),tensor(476.5729),tensor(0.7033)
238,person,tensor(244.3641),tensor(469.2206),tensor(265.6155),tensor(523.8794),tensor(0.7022)
238,person,tensor(1389.0620),tensor(465.6154),tensor(1408.0295),tensor(515.7527),tensor(0.6994)
238,person,tensor(1456.6276),tensor(532.4308),tensor(1482.0558),tensor(602.5403),tensor(0.6951)
238,person,tensor(1377.0934),tensor(663.5944),tensor(1404.4174),tensor(735.7564),tensor(0.6875)
238,person,tensor(1335.7559),tensor(887.4591),tensor(1374.8752),tensor(985.8391),tensor(0.6629)
238,person,tensor(1675.7034),tensor(808.4934),tensor(1714.7294),tensor(896.1555),tensor(0.6625)
238,person,tensor(964.6479),tensor(502.5183),tensor(992.5801),tensor(561.9999),tensor(0.6217)
238,person,tensor(1612.2808),tensor(852.5728),tensor(1646.9510),tensor(924.4362),tensor(0.6096)
238,person,tensor(1446.3993),tensor(459.1168),tensor(1466.2838),tensor(515.7669),tensor(0.6065)
238,person,tensor(1434.3234),tensor(409.9224),tensor(1457.8920),tensor(458.8936),tensor(0.5144)
238,person,tensor(791.6230),tensor(315.5641),tensor(809.9877),tensor(356.4005),tensor(0.4838)
238,person,tensor(1400.4247),tensor(351.7579),tensor(1416.0262),tensor(389.5092),tensor(0.4373)
238,person,tensor(1062.4084),tensor(384.2480),tensor(1082.8295),tensor(429.1605),tensor(0.4360)
238,person,tensor(1143.8362),tensor(949.4755),tensor(1189.5181),tensor(1019.8590),tensor(0.4264)
239,person,tensor(516.8469),tensor(642.3327),tensor(549.6295),tensor(718.8221),tensor(0.8242)
239,person,tensor(1372.8118),tensor(664.7816),tensor(1402.8011),tensor(735.6044),tensor(0.7964)
239,person,tensor(886.0688),tensor(739.4676),tensor(939.0335),tensor(815.0411),tensor(0.7914)
239,person,tensor(668.8211),tensor(539.3994),tensor(690.9851),tensor(603.8637),tensor(0.7750)
239,person,tensor(643.3530),tensor(450.9373),tensor(663.4841),tensor(504.5453),tensor(0.7746)
239,person,tensor(1502.5569),tensor(529.3744),tensor(1523.1863),tensor(591.9952),tensor(0.7432)
239,person,tensor(1148.6766),tensor(534.1882),tensor(1168.8688),tensor(596.9806),tensor(0.7372)
239,person,tensor(1008.3162),tensor(411.5327),tensor(1029.3440),tensor(464.9537),tensor(0.7250)
239,person,tensor(1084.1982),tensor(425.7686),tensor(1108.8389),tensor(475.8072),tensor(0.7200)
239,person,tensor(243.2773),tensor(468.7708),tensor(268.5901),tensor(523.8575),tensor(0.7183)
239,person,tensor(1673.0240),tensor(807.4437),tensor(1711.6564),tensor(896.4084),tensor(0.7054)
239,person,tensor(1335.5087),tensor(887.5972),tensor(1374.4625),tensor(984.1464),tensor(0.6782)
239,person,tensor(1455.2224),tensor(531.7828),tensor(1480.5258),tensor(603.1806),tensor(0.6623)
239,person,tensor(963.1453),tensor(500.3092),tensor(989.8448),tensor(561.3613),tensor(0.6308)
239,person,tensor(1611.5453),tensor(851.7563),tensor(1646.3837),tensor(923.3566),tensor(0.6204)
239,person,tensor(916.9534),tensor(829.3553),tensor(945.1542),tensor(894.3571),tensor(0.5834)
239,person,tensor(1388.4028),tensor(466.1209),tensor(1406.3120),tensor(515.9993),tensor(0.5608)
239,person,tensor(1445.8586),tensor(458.8317),tensor(1466.1118),tensor(516.2884),tensor(0.5462)
239,person,tensor(788.9645),tensor(315.9780),tensor(808.9130),tensor(357.3127),tensor(0.5116)
239,person,tensor(1062.0168),tensor(383.1828),tensor(1083.7515),tensor(430.6886),tensor(0.4688)
239,person,tensor(1142.6150),tensor(949.2023),tensor(1189.3854),tensor(1020.6350),tensor(0.4307)
240,person,tensor(515.0783),tensor(643.6567),tensor(547.1260),tensor(720.6943),tensor(0.8260)
240,person,tensor(1368.3395),tensor(665.3347),tensor(1400.9204),tensor(735.7766),tensor(0.8173)
240,person,tensor(886.6649),tensor(739.4531),tensor(939.3247),tensor(815.5074),tensor(0.8027)
240,person,tensor(668.1246),tensor(539.4029),tensor(691.7604),tensor(604.2975),tensor(0.7754)
240,person,tensor(1500.3881),tensor(529.9732),tensor(1522.2787),tensor(591.5056),tensor(0.7521)
240,person,tensor(1673.3654),tensor(806.8603),tensor(1710.4083),tensor(897.0786),tensor(0.7307)
240,person,tensor(1007.3740),tensor(412.0122),tensor(1028.6200),tensor(463.6705),tensor(0.7234)
240,person,tensor(642.0311),tensor(448.5695),tensor(663.9045),tensor(505.8916),tensor(0.7152)
240,person,tensor(243.1597),tensor(469.8398),tensor(271.7615),tensor(523.8654),tensor(0.7060)
240,person,tensor(1085.6206),tensor(425.6399),tensor(1107.3951),tensor(475.2200),tensor(0.7004)
240,person,tensor(1459.2357),tensor(531.7747),tensor(1479.5850),tensor(602.9500),tensor(0.6863)
240,person,tensor(963.1249),tensor(499.8081),tensor(988.3004),tensor(561.3243),tensor(0.6768)
240,person,tensor(1335.0619),tensor(887.0063),tensor(1374.2527),tensor(986.0833),tensor(0.6752)
240,person,tensor(916.8816),tensor(831.2640),tensor(944.7627),tensor(894.2151),tensor(0.6723)
240,person,tensor(1610.9525),tensor(850.6917),tensor(1646.0630),tensor(923.0286),tensor(0.6504)
240,person,tensor(1148.8883),tensor(534.9992),tensor(1165.8024),tensor(595.6251),tensor(0.5789)
240,person,tensor(753.4757),tensor(442.8055),tensor(770.3375),tensor(493.7300),tensor(0.5486)
240,person,tensor(1445.8971),tensor(456.8869),tensor(1463.7900),tensor(515.6938),tensor(0.5372)
240,person,tensor(1385.2892),tensor(464.2846),tensor(1403.8765),tensor(519.3197),tensor(0.5089)
240,person,tensor(1062.2994),tensor(382.6167),tensor(1084.6937),tensor(429.8404),tensor(0.5000)
240,person,tensor(788.8834),tensor(316.3485),tensor(807.7180),tensor(357.5951),tensor(0.4795)
240,person,tensor(1434.2596),tensor(409.5918),tensor(1456.1685),tensor(456.3460),tensor(0.4360)
240,person,tensor(1143.6060),tensor(949.7128),tensor(1188.9169),tensor(1021.0594),tensor(0.4265)
241,person,tensor(514.6971),tensor(644.4583),tensor(545.8708),tensor(720.9328),tensor(0.8288)
241,person,tensor(1364.8214),tensor(664.0432),tensor(1400.1582),tensor(736.1074),tensor(0.7988)
241,person,tensor(886.3618),tensor(739.4022),tensor(939.5873),tensor(815.6613),tensor(0.7969)
241,person,tensor(668.2474),tensor(539.6569),tensor(691.6827),tensor(604.1777),tensor(0.7825)
241,person,tensor(1004.7814),tensor(411.2898),tensor(1027.3260),tensor(464.7958),tensor(0.7604)
241,person,tensor(751.7280),tensor(444.7527),tensor(769.8073),tensor(493.0980),tensor(0.7523)
241,person,tensor(243.8074),tensor(469.3243),tensor(272.4296),tensor(523.6250),tensor(0.7295)
241,person,tensor(1084.5444),tensor(424.2873),tensor(1106.5603),tensor(474.3517),tensor(0.7142)
241,person,tensor(641.9196),tensor(448.2654),tensor(663.9340),tensor(506.1001),tensor(0.7120)
241,person,tensor(1672.7278),tensor(806.1363),tensor(1708.8094),tensor(897.3387),tensor(0.7115)
241,person,tensor(960.3574),tensor(499.9569),tensor(986.8088),tensor(561.6118),tensor(0.7093)
241,person,tensor(917.2485),tensor(830.8143),tensor(944.7986),tensor(893.3068),tensor(0.6845)
241,person,tensor(1456.8541),tensor(531.4067),tensor(1479.7367),tensor(603.3094),tensor(0.6817)
241,person,tensor(1497.3534),tensor(529.3353),tensor(1521.4376),tensor(592.2583),tensor(0.6790)
241,person,tensor(1610.7594),tensor(850.6135),tensor(1645.8146),tensor(923.1976),tensor(0.6611)
241,person,tensor(1334.6849),tensor(886.8854),tensor(1374.0773),tensor(985.6430),tensor(0.6449)
241,person,tensor(1148.5736),tensor(533.9276),tensor(1165.9862),tensor(595.2012),tensor(0.5940)
241,person,tensor(1383.4893),tensor(465.1436),tensor(1402.3912),tensor(517.8805),tensor(0.5685)
241,person,tensor(1062.5853),tensor(383.2871),tensor(1086.3015),tensor(431.2536),tensor(0.5030)
241,person,tensor(1433.8337),tensor(409.9276),tensor(1456.9006),tensor(458.6259),tensor(0.4962)
241,person,tensor(1445.2811),tensor(456.9503),tensor(1463.4327),tensor(515.7839),tensor(0.4858)
241,person,tensor(1472.5248),tensor(435.7105),tensor(1497.4359),tensor(493.0893),tensor(0.4817)
241,person,tensor(1143.1458),tensor(949.7745),tensor(1188.5314),tensor(1020.9725),tensor(0.4189)
242,person,tensor(515.1072),tensor(644.9755),tensor(543.7608),tensor(720.6802),tensor(0.8022)
242,person,tensor(667.5683),tensor(539.7071),tensor(691.9607),tensor(604.2974),tensor(0.7975)
242,person,tensor(886.0516),tensor(738.8831),tensor(939.4089),tensor(815.9244),tensor(0.7892)
242,person,tensor(1362.8445),tensor(664.6970),tensor(1399.3169),tensor(736.2014),tensor(0.7873)
242,person,tensor(749.4158),tensor(443.5820),tensor(769.4250),tensor(492.5570),tensor(0.7767)
242,person,tensor(1082.8929),tensor(425.3999),tensor(1106.0068),tensor(474.3685),tensor(0.7475)
242,person,tensor(1004.3579),tensor(411.1873),tensor(1024.6207),tensor(463.2321),tensor(0.7165)
242,person,tensor(1670.2720),tensor(805.4312),tensor(1706.7891),tensor(897.2798),tensor(0.7144)
242,person,tensor(243.5416),tensor(469.6369),tensor(272.8475),tensor(523.9939),tensor(0.7024)
242,person,tensor(642.0635),tensor(448.4161),tensor(664.0926),tensor(506.7255),tensor(0.7002)
242,person,tensor(1494.4769),tensor(528.9246),tensor(1520.1483),tensor(591.6426),tensor(0.6809)
242,person,tensor(1610.1105),tensor(850.3792),tensor(1645.7344),tensor(923.7455),tensor(0.6752)
242,person,tensor(917.0421),tensor(830.8711),tensor(944.8547),tensor(893.3470),tensor(0.6672)
242,person,tensor(1456.5258),tensor(531.5283),tensor(1479.4000),tensor(603.8826),tensor(0.6659)
242,person,tensor(959.8146),tensor(500.8537),tensor(984.8418),tensor(560.5931),tensor(0.6610)
242,person,tensor(1334.3480),tensor(887.0341),tensor(1374.0270),tensor(984.9291),tensor(0.6360)
242,person,tensor(1146.8932),tensor(534.8065),tensor(1165.9706),tensor(597.0195),tensor(0.6078)
242,person,tensor(1381.9871),tensor(463.4886),tensor(1401.2191),tensor(520.3982),tensor(0.5857)
242,person,tensor(1444.9318),tensor(459.3907),tensor(1463.0417),tensor(515.9236),tensor(0.5214)
242,person,tensor(1433.6039),tensor(409.9079),tensor(1456.5565),tensor(458.6463),tensor(0.4460)
242,person,tensor(1062.8940),tensor(383.1220),tensor(1087.3763),tensor(430.4353),tensor(0.4396)
243,person,tensor(667.6794),tensor(539.8724),tensor(691.9103),tensor(605.0537),tensor(0.7922)
243,person,tensor(885.0513),tensor(738.8082),tensor(939.0040),tensor(815.9703),tensor(0.7749)
243,person,tensor(515.5063),tensor(644.8254),tensor(543.5374),tensor(721.0873),tensor(0.7712)
243,person,tensor(1363.0380),tensor(664.6279),tensor(1397.7844),tensor(736.5396),tensor(0.7701)
243,person,tensor(743.9420),tensor(443.0206),tensor(769.5240),tensor(493.0913),tensor(0.7666)
243,person,tensor(960.1418),tensor(500.0245),tensor(981.3542),tensor(559.8606),tensor(0.7226)
243,person,tensor(1667.9865),tensor(804.9820),tensor(1704.8807),tensor(897.4210),tensor(0.7033)
243,person,tensor(243.7494),tensor(469.9816),tensor(271.6429),tensor(523.7529),tensor(0.6971)
243,person,tensor(642.1604),tensor(447.9412),tensor(663.8487),tensor(505.3973),tensor(0.6885)
243,person,tensor(1609.8750),tensor(850.1900),tensor(1645.5044),tensor(923.7319),tensor(0.6654)
243,person,tensor(1492.2555),tensor(528.4434),tensor(1519.2079),tensor(591.8370),tensor(0.6534)
243,person,tensor(1004.3613),tensor(409.5542),tensor(1023.5706),tensor(461.8102),tensor(0.6408)
243,person,tensor(1455.9796),tensor(531.5151),tensor(1478.5640),tensor(603.6866),tensor(0.6384)
243,person,tensor(1083.1719),tensor(422.6957),tensor(1104.2631),tensor(473.2621),tensor(0.6342)
243,person,tensor(1334.3129),tensor(886.8774),tensor(1373.9259),tensor(984.9163),tensor(0.6306)
243,person,tensor(916.6533),tensor(830.5970),tensor(945.0667),tensor(892.9959),tensor(0.5462)
243,person,tensor(1444.5853),tensor(459.4828),tensor(1463.1235),tensor(515.7620),tensor(0.5379)
243,person,tensor(1379.4757),tensor(463.9164),tensor(1398.9047),tensor(520.7054),tensor(0.4923)
243,person,tensor(1144.7666),tensor(535.2781),tensor(1165.3077),tensor(595.0283),tensor(0.4663)
243,person,tensor(1041.8774),tensor(355.9203),tensor(1058.4548),tensor(398.7257),tensor(0.4613)
243,person,tensor(1473.2117),tensor(436.0444),tensor(1494.6832),tensor(493.2547),tensor(0.4611)
243,person,tensor(1063.1115),tensor(383.6564),tensor(1087.9526),tensor(430.9447),tensor(0.4208)
244,person,tensor(667.6701),tensor(539.0579),tensor(692.0209),tensor(605.8718),tensor(0.7903)
244,person,tensor(1363.4620),tensor(666.5369),tensor(1396.5111),tensor(735.6708),tensor(0.7629)
244,person,tensor(885.4089),tensor(739.2911),tensor(938.5237),tensor(815.9659),tensor(0.7617)
244,person,tensor(515.6606),tensor(645.6817),tensor(543.0984),tensor(721.4677),tensor(0.7594)
244,person,tensor(741.5211),tensor(445.2980),tensor(768.9027),tensor(493.1738),tensor(0.7321)
244,person,tensor(956.5439),tensor(499.3369),tensor(979.4191),tensor(559.8679),tensor(0.7154)
244,person,tensor(1669.2070),tensor(805.0177),tensor(1703.0490),tensor(896.9319),tensor(0.6795)
244,person,tensor(1609.9506),tensor(850.0208),tensor(1645.4269),tensor(924.0029),tensor(0.6652)
244,person,tensor(642.1451),tensor(447.8913),tensor(663.5009),tensor(505.2480),tensor(0.6602)
244,person,tensor(1491.3032),tensor(528.5940),tensor(1517.4745),tensor(592.1455),tensor(0.6455)
244,person,tensor(245.1422),tensor(469.5085),tensor(271.3532),tensor(522.6262),tensor(0.6362)
244,person,tensor(1334.2030),tensor(887.1998),tensor(1373.9856),tensor(985.4220),tensor(0.6291)
244,person,tensor(1455.7086),tensor(531.4885),tensor(1478.4056),tensor(602.4402),tensor(0.5940)
244,person,tensor(1083.2117),tensor(422.5963),tensor(1103.2778),tensor(473.4445),tensor(0.5891)
244,person,tensor(1003.8104),tensor(409.2265),tensor(1021.9616),tensor(461.4307),tensor(0.5791)
244,person,tensor(916.8010),tensor(830.9363),tensor(944.8976),tensor(892.9666),tensor(0.5074)
244,person,tensor(1443.9532),tensor(458.4559),tensor(1463.6230),tensor(515.5180),tensor(0.5060)
244,person,tensor(1472.9236),tensor(436.1060),tensor(1493.4684),tensor(492.6265),tensor(0.4888)
244,person,tensor(1377.9854),tensor(466.5260),tensor(1397.2133),tensor(520.9173),tensor(0.4646)
244,person,tensor(1041.1599),tensor(354.8487),tensor(1055.0144),tensor(398.8248),tensor(0.4116)
245,person,tensor(667.0673),tensor(539.4240),tensor(692.3685),tensor(605.9499),tensor(0.7952)
245,person,tensor(741.2706),tensor(444.8627),tensor(768.9086),tensor(493.0512),tensor(0.7696)
245,person,tensor(1363.1891),tensor(666.4457),tensor(1395.2319),tensor(735.3448),tensor(0.7582)
245,person,tensor(884.7698),tensor(739.2664),tensor(938.5329),tensor(816.2000),tensor(0.7555)
245,person,tensor(516.1851),tensor(645.6750),tensor(542.8738),tensor(721.5831),tensor(0.7466)
245,person,tensor(956.2231),tensor(498.7141),tensor(976.6231),tensor(559.4282),tensor(0.7315)
